CodeMark,source_dir,target_dir,source_list_path,target_list_path,sample_size,num_runs,block_idx,batch_size,image_size,tau_threshold_percentile,seed_base,alpha,deterministic,permutation_test_iterations,latent_dim,test_types,run_type,run_idx,seed,avg_lanes_detected,images_in_sample,mmd_stat,mmd_p_value,mmd_shift_detected
4/11/2026,/home1/adoyle2025/Datasets/Datasets/CULane,/home1/adoyle2025/Datasets/Datasets/CULane,/home1/adoyle2025/Datasets/Datasets/CULane/list/train.txt,/home1/adoyle2025/Datasets/Datasets/CULane/list/test.txt,1000,100,4,64,512,95.0,32,0.05,True,1000,256,"['MMD', 'MMD_Agg', 'Energy', 'BKS']",test_run,35,166,0,0,0.10760360956192017,0.0,True
4/11/2026,/home1/adoyle2025/Datasets/Datasets/CULane,/home1/adoyle2025/Datasets/Datasets/CULane,/home1/adoyle2025/Datasets/Datasets/CULane/list/train.txt,/home1/adoyle2025/Datasets/Datasets/CULane/list/test.txt,1000,100,4,64,512,95.0,32,0.05,True,1000,256,"['MMD', 'MMD_Agg', 'Energy', 'BKS']",test_run,33,164,0,0,0.12001064419746399,0.0,True
4/11/2026,/home1/adoyle2025/Datasets/Datasets/CULane,/home1/adoyle2025/Datasets/Datasets/CULane,/home1/adoyle2025/Datasets/Datasets/CULane/list/train.txt,/home1/adoyle2025/Datasets/Datasets/CULane/list/test.txt,1000,100,4,64,512,95.0,32,0.05,True,1000,256,"['MMD', 'MMD_Agg', 'Energy', 'BKS']",test_run,46,177,0,0,0.12158992886543274,0.0,True
4/11/2026,/home1/adoyle2025/Datasets/Datasets/CULane,/home1/adoyle2025/Datasets/Datasets/CULane,/home1/adoyle2025/Datasets/Datasets/CULane/list/train.txt,/home1/adoyle2025/Datasets/Datasets/CULane/list/test.txt,1000,100,4,64,512,95.0,32,0.05,True,1000,256,"['MMD', 'MMD_Agg', 'Energy', 'BKS']",test_run,43,174,0,0,0.12117689847946167,0.0,True
4/11/2026,/home1/adoyle2025/Datasets/Datasets/CULane,/home1/adoyle2025/Datasets/Datasets/CULane,/home1/adoyle2025/Datasets/Datasets/CULane/list/train.txt,/home1/adoyle2025/Datasets/Datasets/CULane/list/test.txt,1000,100,4,64,512,95.0,32,0.05,True,1000,256,"['MMD', 'MMD_Agg', 'Energy', 'BKS']",test_run,54,185,0,0,0.11052235960960388,0.0,True
4/11/2026,/home1/adoyle2025/Datasets/Datasets/CULane,/home1/adoyle2025/Datasets/Datasets/CULane,/home1/adoyle2025/Datasets/Datasets/CULane/list/train.txt,/home1/adoyle2025/Datasets/Datasets/CULane/list/test.txt,1000,100,4,64,512,95.0,32,0.05,True,1000,256,"['MMD', 'MMD_Agg', 'Energy', 'BKS']",test_run,36,167,0,0,0.10923653841018677,0.0,True
4/11/2026,/home1/adoyle2025/Datasets/Datasets/CULane,/home1/adoyle2025/Datasets/Datasets/CULane,/home1/adoyle2025/Datasets/Datasets/CULane/list/train.txt,/home1/adoyle2025/Datasets/Datasets/CULane/list/test.txt,1000,100,4,64,512,95.0,32,0.05,True,1000,256,"['MMD', 'MMD_Agg', 'Energy', 'BKS']",test_run,49,180,0,0,0.1183747947216034,0.0,True
4/11/2026,/home1/adoyle2025/Datasets/Datasets/CULane,/home1/adoyle2025/Datasets/Datasets/CULane,/home1/adoyle2025/Datasets/Datasets/CULane/list/train.txt,/home1/adoyle2025/Datasets/Datasets/CULane/list/test.txt,1000,100,4,64,512,95.0,32,0.05,True,1000,256,"['MMD', 'MMD_Agg', 'Energy', 'BKS']",test_run,53,184,0,0,0.1291712522506714,0.0,True
4/11/2026,/home1/adoyle2025/Datasets/Datasets/CULane,/home1/adoyle2025/Datasets/Datasets/CULane,/home1/adoyle2025/Datasets/Datasets/CULane/list/train.txt,/home1/adoyle2025/Datasets/Datasets/CULane/list/test.txt,1000,100,4,64,512,95.0,32,0.05,True,1000,256,"['MMD', 'MMD_Agg', 'Energy', 'BKS']",test_run,47,178,0,0,0.11711359024047852,0.0,True
4/11/2026,/home1/adoyle2025/Datasets/Datasets/CULane,/home1/adoyle2025/Datasets/Datasets/CULane,/home1/adoyle2025/Datasets/Datasets/CULane/list/train.txt,/home1/adoyle2025/Datasets/Datasets/CULane/list/test.txt,1000,100,4,64,512,95.0,32,0.05,True,1000,256,"['MMD', 'MMD_Agg', 'Energy', 'BKS']",test_run,56,187,0,0,0.11464712023735046,0.0,True
4/11/2026,/home1/adoyle2025/Datasets/Datasets/CULane,/home1/adoyle2025/Datasets/Datasets/CULane,/home1/adoyle2025/Datasets/Datasets/CULane/list/train.txt,/home1/adoyle2025/Datasets/Datasets/CULane/list/test.txt,1000,100,4,64,512,95.0,32,0.05,True,1000,256,"['MMD', 'MMD_Agg', 'Energy', 'BKS']",test_run,52,183,0,0,0.11957156658172607,0.0,True
4/11/2026,/home1/adoyle2025/Datasets/Datasets/CULane,/home1/adoyle2025/Datasets/Datasets/CULane,/home1/adoyle2025/Datasets/Datasets/CULane/list/train.txt,/home1/adoyle2025/Datasets/Datasets/CULane/list/test.txt,1000,100,4,64,512,95.0,32,0.05,True,1000,256,"['MMD', 'MMD_Agg', 'Energy', 'BKS']",test_run,62,193,0,0,0.11232185363769531,0.0,True
4/11/2026,/home1/adoyle2025/Datasets/Datasets/CULane,/home1/adoyle2025/Datasets/Datasets/CULane,/home1/adoyle2025/Datasets/Datasets/CULane/list/train.txt,/home1/adoyle2025/Datasets/Datasets/CULane/list/test.txt,1000,100,4,64,512,95.0,32,0.05,True,1000,256,"['MMD', 'MMD_Agg', 'Energy', 'BKS']",test_run,59,190,0,0,0.11308500170707703,0.0,True
4/11/2026,/home1/adoyle2025/Datasets/Datasets/CULane,/home1/adoyle2025/Datasets/Datasets/CULane,/home1/adoyle2025/Datasets/Datasets/CULane/list/train.txt,/home1/adoyle2025/Datasets/Datasets/CULane/list/test.txt,1000,100,4,64,512,95.0,32,0.05,True,1000,256,"['MMD', 'MMD_Agg', 'Energy', 'BKS']",test_run,50,181,0,0,0.11420360207557678,0.0,True
4/11/2026,/home1/adoyle2025/Datasets/Datasets/CULane,/home1/adoyle2025/Datasets/Datasets/CULane,/home1/adoyle2025/Datasets/Datasets/CULane/list/train.txt,/home1/adoyle2025/Datasets/Datasets/CULane/list/test.txt,1000,100,4,64,512,95.0,32,0.05,True,1000,256,"['MMD', 'MMD_Agg', 'Energy', 'BKS']",test_run,61,192,0,0,0.11441776156425476,0.0,True
4/11/2026,/home1/adoyle2025/Datasets/Datasets/CULane,/home1/adoyle2025/Datasets/Datasets/CULane,/home1/adoyle2025/Datasets/Datasets/CULane/list/train.txt,/home1/adoyle2025/Datasets/Datasets/CULane/list/test.txt,1000,100,4,64,512,95.0,32,0.05,True,1000,256,"['MMD', 'MMD_Agg', 'Energy', 'BKS']",test_run,58,189,0,0,0.12739259004592896,0.0,True
4/11/2026,/home1/adoyle2025/Datasets/Datasets/CULane,/home1/adoyle2025/Datasets/Datasets/CULane,/home1/adoyle2025/Datasets/Datasets/CULane/list/train.txt,/home1/adoyle2025/Datasets/Datasets/CULane/list/test.txt,1000,100,4,64,512,95.0,32,0.05,True,1000,256,"['MMD', 'MMD_Agg', 'Energy', 'BKS']",test_run,60,191,0,0,0.11833947896957397,0.0,True
4/11/2026,/home1/adoyle2025/Datasets/Datasets/CULane,/home1/adoyle2025/Datasets/Datasets/CULane,/home1/adoyle2025/Datasets/Datasets/CULane/list/train.txt,/home1/adoyle2025/Datasets/Datasets/CULane/list/test.txt,1000,100,4,64,512,95.0,32,0.05,True,1000,256,"['MMD', 'MMD_Agg', 'Energy', 'BKS']",test_run,57,188,0,0,0.113148033618927,0.0,True
4/11/2026,/home1/adoyle2025/Datasets/Datasets/CULane,/home1/adoyle2025/Datasets/Datasets/CULane,/home1/adoyle2025/Datasets/Datasets/CULane/list/train.txt,/home1/adoyle2025/Datasets/Datasets/CULane/list/test.txt,1000,100,4,64,512,95.0,32,0.05,True,1000,256,"['MMD', 'MMD_Agg', 'Energy', 'BKS']",test_run,64,195,0,0,0.11766719818115234,0.0,True
4/11/2026,/home1/adoyle2025/Datasets/Datasets/CULane,/home1/adoyle2025/Datasets/Datasets/CULane,/home1/adoyle2025/Datasets/Datasets/CULane/list/train.txt,/home1/adoyle2025/Datasets/Datasets/CULane/list/test.txt,1000,100,4,64,512,95.0,32,0.05,True,1000,256,"['MMD', 'MMD_Agg', 'Energy', 'BKS']",test_run,63,194,0,0,0.12112277746200562,0.0,True
4/11/2026,/home1/adoyle2025/Datasets/Datasets/CULane,/home1/adoyle2025/Datasets/Datasets/CULane,/home1/adoyle2025/Datasets/Datasets/CULane/list/train.txt,/home1/adoyle2025/Datasets/Datasets/CULane/list/test.txt,1000,100,4,64,512,95.0,32,0.05,True,1000,256,"['MMD', 'MMD_Agg', 'Energy', 'BKS']",test_run,44,175,0,0,0.1092691421508789,0.0,True
4/11/2026,/home1/adoyle2025/Datasets/Datasets/CULane,/home1/adoyle2025/Datasets/Datasets/CULane,/home1/adoyle2025/Datasets/Datasets/CULane/list/train.txt,/home1/adoyle2025/Datasets/Datasets/CULane/list/test.txt,1000,100,4,64,512,95.0,32,0.05,True,1000,256,"['MMD', 'MMD_Agg', 'Energy', 'BKS']",test_run,65,196,0,0,0.1152467429637909,0.0,True
4/11/2026,/home1/adoyle2025/Datasets/Datasets/CULane,/home1/adoyle2025/Datasets/Datasets/CULane,/home1/adoyle2025/Datasets/Datasets/CULane/list/train.txt,/home1/adoyle2025/Datasets/Datasets/CULane/list/test.txt,1000,100,4,64,512,95.0,32,0.05,True,1000,256,"['MMD', 'MMD_Agg', 'Energy', 'BKS']",test_run,66,197,0,0,0.1290808916091919,0.0,True
4/11/2026,/home1/adoyle2025/Datasets/Datasets/CULane,/home1/adoyle2025/Datasets/Datasets/CULane,/home1/adoyle2025/Datasets/Datasets/CULane/list/train.txt,/home1/adoyle2025/Datasets/Datasets/CULane/list/test.txt,1000,100,4,64,512,95.0,32,0.05,True,1000,256,"['MMD', 'MMD_Agg', 'Energy', 'BKS']",test_run,70,201,0,0,0.11075010895729065,0.0,True
4/11/2026,/home1/adoyle2025/Datasets/Datasets/CULane,/home1/adoyle2025/Datasets/Datasets/CULane,/home1/adoyle2025/Datasets/Datasets/CULane/list/train.txt,/home1/adoyle2025/Datasets/Datasets/CULane/list/test.txt,1000,100,4,64,512,95.0,32,0.05,True,1000,256,"['MMD', 'MMD_Agg', 'Energy', 'BKS']",test_run,67,198,0,0,0.12356474995613098,0.0,True
4/11/2026,/home1/adoyle2025/Datasets/Datasets/CULane,/home1/adoyle2025/Datasets/Datasets/CULane,/home1/adoyle2025/Datasets/Datasets/CULane/list/train.txt,/home1/adoyle2025/Datasets/Datasets/CULane/list/test.txt,1000,100,4,64,512,95.0,32,0.05,True,1000,256,"['MMD', 'MMD_Agg', 'Energy', 'BKS']",test_run,79,210,0,0,0.12055239081382751,0.0,True
4/11/2026,/home1/adoyle2025/Datasets/Datasets/CULane,/home1/adoyle2025/Datasets/Datasets/CULane,/home1/adoyle2025/Datasets/Datasets/CULane/list/train.txt,/home1/adoyle2025/Datasets/Datasets/CULane/list/test.txt,1000,100,4,64,512,95.0,32,0.05,True,1000,256,"['MMD', 'MMD_Agg', 'Energy', 'BKS']",test_run,69,200,0,0,0.1208561360836029,0.0,True
4/11/2026,/home1/adoyle2025/Datasets/Datasets/CULane,/home1/adoyle2025/Datasets/Datasets/CULane,/home1/adoyle2025/Datasets/Datasets/CULane/list/train.txt,/home1/adoyle2025/Datasets/Datasets/CULane/list/test.txt,1000,100,4,64,512,95.0,32,0.05,True,1000,256,"['MMD', 'MMD_Agg', 'Energy', 'BKS']",test_run,73,204,0,0,0.12098231911659241,0.0,True
4/11/2026,/home1/adoyle2025/Datasets/Datasets/CULane,/home1/adoyle2025/Datasets/Datasets/CULane,/home1/adoyle2025/Datasets/Datasets/CULane/list/train.txt,/home1/adoyle2025/Datasets/Datasets/CULane/list/test.txt,1000,100,4,64,512,95.0,32,0.05,True,1000,256,"['MMD', 'MMD_Agg', 'Energy', 'BKS']",test_run,72,203,0,0,0.12006983160972595,0.0,True
4/11/2026,/home1/adoyle2025/Datasets/Datasets/CULane,/home1/adoyle2025/Datasets/Datasets/CULane,/home1/adoyle2025/Datasets/Datasets/CULane/list/train.txt,/home1/adoyle2025/Datasets/Datasets/CULane/list/test.txt,1000,100,4,64,512,95.0,32,0.05,True,1000,256,"['MMD', 'MMD_Agg', 'Energy', 'BKS']",test_run,81,212,0,0,0.12393122911453247,0.0,True
4/11/2026,/home1/adoyle2025/Datasets/Datasets/CULane,/home1/adoyle2025/Datasets/Datasets/CULane,/home1/adoyle2025/Datasets/Datasets/CULane/list/train.txt,/home1/adoyle2025/Datasets/Datasets/CULane/list/test.txt,1000,100,4,64,512,95.0,32,0.05,True,1000,256,"['MMD', 'MMD_Agg', 'Energy', 'BKS']",test_run,74,205,0,0,0.12447962164878845,0.0,True
4/11/2026,/home1/adoyle2025/Datasets/Datasets/CULane,/home1/adoyle2025/Datasets/Datasets/CULane,/home1/adoyle2025/Datasets/Datasets/CULane/list/train.txt,/home1/adoyle2025/Datasets/Datasets/CULane/list/test.txt,1000,100,4,64,512,95.0,32,0.05,True,1000,256,"['MMD', 'MMD_Agg', 'Energy', 'BKS']",test_run,68,199,0,0,0.11578944325447083,0.0,True
4/11/2026,/home1/adoyle2025/Datasets/Datasets/CULane,/home1/adoyle2025/Datasets/Datasets/CULane,/home1/adoyle2025/Datasets/Datasets/CULane/list/train.txt,/home1/adoyle2025/Datasets/Datasets/CULane/list/test.txt,1000,100,4,64,512,95.0,32,0.05,True,1000,256,"['MMD', 'MMD_Agg', 'Energy', 'BKS']",test_run,75,206,0,0,0.10999014973640442,0.0,True
4/11/2026,/home1/adoyle2025/Datasets/Datasets/CULane,/home1/adoyle2025/Datasets/Datasets/CULane,/home1/adoyle2025/Datasets/Datasets/CULane/list/train.txt,/home1/adoyle2025/Datasets/Datasets/CULane/list/test.txt,1000,100,4,64,512,95.0,32,0.05,True,1000,256,"['MMD', 'MMD_Agg', 'Energy', 'BKS']",test_run,78,209,0,0,0.12444761395454407,0.0,True
4/11/2026,/home1/adoyle2025/Datasets/Datasets/CULane,/home1/adoyle2025/Datasets/Datasets/CULane,/home1/adoyle2025/Datasets/Datasets/CULane/list/train.txt,/home1/adoyle2025/Datasets/Datasets/CULane/list/test.txt,1000,100,4,64,512,95.0,32,0.05,True,1000,256,"['MMD', 'MMD_Agg', 'Energy', 'BKS']",test_run,71,202,0,0,0.11338984966278076,0.0,True
4/11/2026,/home1/adoyle2025/Datasets/Datasets/CULane,/home1/adoyle2025/Datasets/Datasets/CULane,/home1/adoyle2025/Datasets/Datasets/CULane/list/train.txt,/home1/adoyle2025/Datasets/Datasets/CULane/list/test.txt,1000,100,4,64,512,95.0,32,0.05,True,1000,256,"['MMD', 'MMD_Agg', 'Energy', 'BKS']",test_run,84,215,0,0,0.11500555276870728,0.0,True
4/11/2026,/home1/adoyle2025/Datasets/Datasets/CULane,/home1/adoyle2025/Datasets/Datasets/CULane,/home1/adoyle2025/Datasets/Datasets/CULane/list/train.txt,/home1/adoyle2025/Datasets/Datasets/CULane/list/test.txt,1000,100,4,64,512,95.0,32,0.05,True,1000,256,"['MMD', 'MMD_Agg', 'Energy', 'BKS']",test_run,83,214,0,0,0.11362802982330322,0.0,True
4/11/2026,/home1/adoyle2025/Datasets/Datasets/CULane,/home1/adoyle2025/Datasets/Datasets/CULane,/home1/adoyle2025/Datasets/Datasets/CULane/list/train.txt,/home1/adoyle2025/Datasets/Datasets/CULane/list/test.txt,1000,100,4,64,512,95.0,32,0.05,True,1000,256,"['MMD', 'MMD_Agg', 'Energy', 'BKS']",test_run,80,211,0,0,0.10994535684585571,0.0,True
4/11/2026,/home1/adoyle2025/Datasets/Datasets/CULane,/home1/adoyle2025/Datasets/Datasets/CULane,/home1/adoyle2025/Datasets/Datasets/CULane/list/train.txt,/home1/adoyle2025/Datasets/Datasets/CULane/list/test.txt,1000,100,4,64,512,95.0,32,0.05,True,1000,256,"['MMD', 'MMD_Agg', 'Energy', 'BKS']",test_run,87,218,0,0,0.10912838578224182,0.0,True
4/11/2026,/home1/adoyle2025/Datasets/Datasets/CULane,/home1/adoyle2025/Datasets/Datasets/CULane,/home1/adoyle2025/Datasets/Datasets/CULane/list/train.txt,/home1/adoyle2025/Datasets/Datasets/CULane/list/test.txt,1000,100,4,64,512,95.0,32,0.05,True,1000,256,"['MMD', 'MMD_Agg', 'Energy', 'BKS']",test_run,77,208,0,0,0.12056946754455566,0.0,True
4/11/2026,/home1/adoyle2025/Datasets/Datasets/CULane,/home1/adoyle2025/Datasets/Datasets/CULane,/home1/adoyle2025/Datasets/Datasets/CULane/list/train.txt,/home1/adoyle2025/Datasets/Datasets/CULane/list/test.txt,1000,100,4,64,512,95.0,32,0.05,True,1000,256,"['MMD', 'MMD_Agg', 'Energy', 'BKS']",test_run,76,207,0,0,0.11947456002235413,0.0,True
4/11/2026,/home1/adoyle2025/Datasets/Datasets/CULane,/home1/adoyle2025/Datasets/Datasets/CULane,/home1/adoyle2025/Datasets/Datasets/CULane/list/train.txt,/home1/adoyle2025/Datasets/Datasets/CULane/list/test.txt,1000,100,4,64,512,95.0,32,0.05,True,1000,256,"['MMD', 'MMD_Agg', 'Energy', 'BKS']",test_run,91,222,0,0,0.11735209822654724,0.0,True
4/11/2026,/home1/adoyle2025/Datasets/Datasets/CULane,/home1/adoyle2025/Datasets/Datasets/CULane,/home1/adoyle2025/Datasets/Datasets/CULane/list/train.txt,/home1/adoyle2025/Datasets/Datasets/CULane/list/test.txt,1000,100,4,64,512,95.0,32,0.05,True,1000,256,"['MMD', 'MMD_Agg', 'Energy', 'BKS']",test_run,88,219,0,0,0.12860390543937683,0.0,True
4/11/2026,/home1/adoyle2025/Datasets/Datasets/CULane,/home1/adoyle2025/Datasets/Datasets/CULane,/home1/adoyle2025/Datasets/Datasets/CULane/list/train.txt,/home1/adoyle2025/Datasets/Datasets/CULane/list/test.txt,1000,100,4,64,512,95.0,32,0.05,True,1000,256,"['MMD', 'MMD_Agg', 'Energy', 'BKS']",test_run,89,220,0,0,0.11139184236526489,0.0,True
4/11/2026,/home1/adoyle2025/Datasets/Datasets/CULane,/home1/adoyle2025/Datasets/Datasets/CULane,/home1/adoyle2025/Datasets/Datasets/CULane/list/train.txt,/home1/adoyle2025/Datasets/Datasets/CULane/list/test.txt,1000,100,4,64,512,95.0,32,0.05,True,1000,256,"['MMD', 'MMD_Agg', 'Energy', 'BKS']",test_run,85,216,0,0,0.11361944675445557,0.0,True
4/11/2026,/home1/adoyle2025/Datasets/Datasets/CULane,/home1/adoyle2025/Datasets/Datasets/CULane,/home1/adoyle2025/Datasets/Datasets/CULane/list/train.txt,/home1/adoyle2025/Datasets/Datasets/CULane/list/test.txt,1000,100,4,64,512,95.0,32,0.05,True,1000,256,"['MMD', 'MMD_Agg', 'Energy', 'BKS']",test_run,82,213,0,0,0.12581583857536316,0.0,True
4/11/2026,/home1/adoyle2025/Datasets/Datasets/CULane,/home1/adoyle2025/Datasets/Datasets/CULane,/home1/adoyle2025/Datasets/Datasets/CULane/list/train.txt,/home1/adoyle2025/Datasets/Datasets/CULane/list/test.txt,1000,100,4,64,512,95.0,32,0.05,True,1000,256,"['MMD', 'MMD_Agg', 'Energy', 'BKS']",test_run,86,217,0,0,0.12018954753875732,0.0,True
4/11/2026,/home1/adoyle2025/Datasets/Datasets/CULane,/home1/adoyle2025/Datasets/Datasets/CULane,/home1/adoyle2025/Datasets/Datasets/CULane/list/train.txt,/home1/adoyle2025/Datasets/Datasets/CULane/list/test.txt,1000,100,4,64,512,95.0,32,0.05,True,1000,256,"['MMD', 'MMD_Agg', 'Energy', 'BKS']",test_run,96,227,0,0,0.11491647362709045,0.0,True
4/11/2026,/home1/adoyle2025/Datasets/Datasets/CULane,/home1/adoyle2025/Datasets/Datasets/CULane,/home1/adoyle2025/Datasets/Datasets/CULane/list/train.txt,/home1/adoyle2025/Datasets/Datasets/CULane/list/test.txt,1000,100,4,64,512,95.0,32,0.05,True,1000,256,"['MMD', 'MMD_Agg', 'Energy', 'BKS']",test_run,94,225,0,0,0.1245938241481781,0.0,True
4/11/2026,/home1/adoyle2025/Datasets/Datasets/CULane,/home1/adoyle2025/Datasets/Datasets/CULane,/home1/adoyle2025/Datasets/Datasets/CULane/list/train.txt,/home1/adoyle2025/Datasets/Datasets/CULane/list/test.txt,1000,100,4,64,512,95.0,32,0.05,True,1000,256,"['MMD', 'MMD_Agg', 'Energy', 'BKS']",test_run,95,226,0,0,0.1270352303981781,0.0,True
4/11/2026,/home1/adoyle2025/Datasets/Datasets/CULane,/home1/adoyle2025/Datasets/Datasets/CULane,/home1/adoyle2025/Datasets/Datasets/CULane/list/train.txt,/home1/adoyle2025/Datasets/Datasets/CULane/list/test.txt,1000,100,4,64,512,95.0,32,0.05,True,1000,256,"['MMD', 'MMD_Agg', 'Energy', 'BKS']",test_run,92,223,0,0,0.11973506212234497,0.0,True
4/11/2026,/home1/adoyle2025/Datasets/Datasets/CULane,/home1/adoyle2025/Datasets/Datasets/CULane,/home1/adoyle2025/Datasets/Datasets/CULane/list/train.txt,/home1/adoyle2025/Datasets/Datasets/CULane/list/test.txt,1000,100,4,64,512,95.0,32,0.05,True,1000,256,"['MMD', 'MMD_Agg', 'Energy', 'BKS']",test_run,90,221,0,0,0.1191067099571228,0.0,True
4/11/2026,/home1/adoyle2025/Datasets/Datasets/CULane,/home1/adoyle2025/Datasets/Datasets/CULane,/home1/adoyle2025/Datasets/Datasets/CULane/list/train.txt,/home1/adoyle2025/Datasets/Datasets/CULane/list/test.txt,1000,100,4,64,512,95.0,32,0.05,True,1000,256,"['MMD', 'MMD_Agg', 'Energy', 'BKS']",test_run,93,224,0,0,0.12298718094825745,0.0,True
4/11/2026,/home1/adoyle2025/Datasets/Datasets/CULane,/home1/adoyle2025/Datasets/Datasets/CULane,/home1/adoyle2025/Datasets/Datasets/CULane/list/train.txt,/home1/adoyle2025/Datasets/Datasets/CULane/list/test.txt,1000,100,4,64,512,95.0,32,0.05,True,1000,256,"['MMD', 'MMD_Agg', 'Energy', 'BKS']",test_run,97,228,0,0,0.11824995279312134,0.0,True
4/11/2026,/home1/adoyle2025/Datasets/Datasets/CULane,/home1/adoyle2025/Datasets/Datasets/CULane,/home1/adoyle2025/Datasets/Datasets/CULane/list/train.txt,/home1/adoyle2025/Datasets/Datasets/CULane/list/test.txt,1000,100,4,64,512,95.0,32,0.05,True,1000,256,"['MMD', 'MMD_Agg', 'Energy', 'BKS']",test_run,99,230,0,0,0.11336302757263184,0.0,True
4/11/2026,/home1/adoyle2025/Datasets/Datasets/CULane,/home1/adoyle2025/Datasets/Datasets/CULane,/home1/adoyle2025/Datasets/Datasets/CULane/list/train.txt,/home1/adoyle2025/Datasets/Datasets/CULane/list/test.txt,1000,100,4,64,512,95.0,32,0.05,True,1000,256,"['MMD', 'MMD_Agg', 'Energy', 'BKS']",test_run,100,231,0,0,0.12336531281471252,0.0,True
4/11/2026,/home1/adoyle2025/Datasets/Datasets/CULane,/home1/adoyle2025/Datasets/Datasets/CULane,/home1/adoyle2025/Datasets/Datasets/CULane/list/train.txt,/home1/adoyle2025/Datasets/Datasets/CULane/list/test.txt,1000,100,4,64,512,95.0,32,0.05,True,1000,256,"['MMD', 'MMD_Agg', 'Energy', 'BKS']",test_run,98,229,0,0,0.11704984307289124,0.0,True
4/11/2026,/home1/adoyle2025/Datasets/Datasets/CULane,/home1/adoyle2025/Datasets/Datasets/Curvelanes/valid,/home1/adoyle2025/Datasets/Datasets/CULane/list/train.txt,/home1/adoyle2025/Datasets/Datasets/Curvelanes/valid/valid.txt,1000,100,4,64,512,95.0,32,0.05,True,1000,256,"['MMD', 'MMD_Agg', 'Energy', 'BKS']",sanity_check,-1,N/A,0,0,,N/A,
4/11/2026,/home1/adoyle2025/Datasets/Datasets/CULane,/home1/adoyle2025/Datasets/Datasets/Curvelanes/valid,/home1/adoyle2025/Datasets/Datasets/CULane/list/train.txt,/home1/adoyle2025/Datasets/Datasets/Curvelanes/valid/valid.txt,1000,100,4,64,512,95.0,32,0.05,True,1000,256,"['MMD', 'MMD_Agg', 'Energy', 'BKS']",test_run,11,142,0,0,0.3388490378856659,0.0,True
4/11/2026,/home1/adoyle2025/Datasets/Datasets/CULane,/home1/adoyle2025/Datasets/Datasets/Curvelanes/valid,/home1/adoyle2025/Datasets/Datasets/CULane/list/train.txt,/home1/adoyle2025/Datasets/Datasets/Curvelanes/valid/valid.txt,1000,100,4,64,512,95.0,32,0.05,True,1000,256,"['MMD', 'MMD_Agg', 'Energy', 'BKS']",test_run,9,140,0,0,0.35796332359313965,0.0,True
4/11/2026,/home1/adoyle2025/Datasets/Datasets/CULane,/home1/adoyle2025/Datasets/Datasets/Curvelanes/valid,/home1/adoyle2025/Datasets/Datasets/CULane/list/train.txt,/home1/adoyle2025/Datasets/Datasets/Curvelanes/valid/valid.txt,1000,100,4,64,512,95.0,32,0.05,True,1000,256,"['MMD', 'MMD_Agg', 'Energy', 'BKS']",test_run,16,147,0,0,0.36405259370803833,0.0,True
4/11/2026,/home1/adoyle2025/Datasets/Datasets/CULane,/home1/adoyle2025/Datasets/Datasets/Curvelanes/valid,/home1/adoyle2025/Datasets/Datasets/CULane/list/train.txt,/home1/adoyle2025/Datasets/Datasets/Curvelanes/valid/valid.txt,1000,100,4,64,512,95.0,32,0.05,True,1000,256,"['MMD', 'MMD_Agg', 'Energy', 'BKS']",test_run,4,135,0,0,0.3466503918170929,0.0,True
4/11/2026,/home1/adoyle2025/Datasets/Datasets/CULane,/home1/adoyle2025/Datasets/Datasets/Curvelanes/valid,/home1/adoyle2025/Datasets/Datasets/CULane/list/train.txt,/home1/adoyle2025/Datasets/Datasets/Curvelanes/valid/valid.txt,1000,100,4,64,512,95.0,32,0.05,True,1000,256,"['MMD', 'MMD_Agg', 'Energy', 'BKS']",test_run,14,145,0,0,0.3577234745025635,0.0,True
4/11/2026,/home1/adoyle2025/Datasets/Datasets/CULane,/home1/adoyle2025/Datasets/Datasets/Curvelanes/valid,/home1/adoyle2025/Datasets/Datasets/CULane/list/train.txt,/home1/adoyle2025/Datasets/Datasets/Curvelanes/valid/valid.txt,1000,100,4,64,512,95.0,32,0.05,True,1000,256,"['MMD', 'MMD_Agg', 'Energy', 'BKS']",test_run,5,136,0,0,0.35721448063850403,0.0,True
4/11/2026,/home1/adoyle2025/Datasets/Datasets/CULane,/home1/adoyle2025/Datasets/Datasets/Curvelanes/valid,/home1/adoyle2025/Datasets/Datasets/CULane/list/train.txt,/home1/adoyle2025/Datasets/Datasets/Curvelanes/valid/valid.txt,1000,100,4,64,512,95.0,32,0.05,True,1000,256,"['MMD', 'MMD_Agg', 'Energy', 'BKS']",test_run,1,132,0,0,0.34127572178840637,0.0,True
4/11/2026,/home1/adoyle2025/Datasets/Datasets/CULane,/home1/adoyle2025/Datasets/Datasets/Curvelanes/valid,/home1/adoyle2025/Datasets/Datasets/CULane/list/train.txt,/home1/adoyle2025/Datasets/Datasets/Curvelanes/valid/valid.txt,1000,100,4,64,512,95.0,32,0.05,True,1000,256,"['MMD', 'MMD_Agg', 'Energy', 'BKS']",test_run,25,156,0,0,0.36605486273765564,0.0,True
4/11/2026,/home1/adoyle2025/Datasets/Datasets/CULane,/home1/adoyle2025/Datasets/Datasets/Curvelanes/valid,/home1/adoyle2025/Datasets/Datasets/CULane/list/train.txt,/home1/adoyle2025/Datasets/Datasets/Curvelanes/valid/valid.txt,1000,100,4,64,512,95.0,32,0.05,True,1000,256,"['MMD', 'MMD_Agg', 'Energy', 'BKS']",test_run,22,153,0,0,0.3835030794143677,0.0,True
